icrogid	uid	hgnc_symbol	entrezgene	ensembl_gene_id
29281831	28593768	MSRB1	51734	ENSG00000198736
856847	942650	MSRB2	22921	ENSG00000148450
2514662	2514662	MSRB3	253827	ENSG00000174099
1374432	2940379	MST1	4485	ENSG00000173531
14007662	3909139	MST1R	4486	ENSG00000164078
1816591	3803247	MSTN	2660	ENSG00000138379
1156216	3316014	MSTO1	55154	ENSG00000125459
3079639	4774660	MSX1	4487	ENSG00000163132
1472423	5231284	MSX2	4488	ENSG00000120149
4856339	3095898	MT-ATP6	4508	ENSG00000198899
870302	4056103	MT-ATP8	4509	ENSG00000228253
2261130	2556870	MT-CO1	4512	ENSG00000198804
3299004	3077030	MT-CO2	4513	ENSG00000198712
5246360	3643191	MT-CO3	4514	ENSG00000198938
48504614	5123699	MT-CYB	4519	ENSG00000198727
1156263	1622403	MT-ND1	4535	ENSG00000198888
2070303	2665511	MT-ND2	4536	ENSG00000198763
2039287	2039287	MT-ND3	4537	ENSG00000198840
3307024	4056103	MT-ND4	4538	ENSG00000198886
4645783	4645783	MT-ND4L	4539	ENSG00000212907
3751958	3751958	MT-ND5	4540	ENSG00000198786
3938031	3938031	MT-ND6	4541	ENSG00000198695
3390631	1885413	MT1A	4489	ENSG00000205362
1790966	2068280	MT1E	4493	ENSG00000169715
2132025	1954208	MT1F	4494	ENSG00000198417
3676883	1954208	MT1G	4495	ENSG00000125144
888514	1890549	MT1H	4496	ENSG00000205358
43252749	5146399	MT1M	4499	ENSG00000205364
555153	5406538	MT1X	4501	ENSG00000187193
429029	1890549	MT2A	4502	ENSG00000125148
1267398	3867581	MT3	4504	ENSG00000087250
9441877	3783569	MTA1	9112	ENSG00000182979
1508469	3925064	MTA2	9219	ENSG00000149480
5350426	3925064	MTA3	57504	ENSG00000057935
5073389	2728992	MTAP	4507	ENSG00000099810
3927032	1386965	MTBP	27085	ENSG00000172167
2321842	2726989	MTCH1	23787	ENSG00000137409
2847712	4157895	MTCH2	23788	ENSG00000109919
36550011	5344687	MTCL1	23255	ENSG00000168502
1017119	2269842	MTCP1	4515	ENSG00000214827
1526722	4629164	MTDH	92140	ENSG00000147649
527026	9213367	MTERF1	7978	ENSG00000127989
5278331	2868317	MTERF3	51001	ENSG00000156469
2207320	2186087	MTERF4	130916	ENSG00000122085
5175611	5175611	MTF1	4520	ENSG00000188786
2019126	11790664	MTF2	22823	ENSG00000143033
5318856	2186087	MTFMT	123263	ENSG00000103707
1084074	3621324	MTFP1	51537	ENSG00000242114
2622131	1365000	MTFR1	9650	ENSG00000066855
4107114	4107114	MTFR1L	56181	ENSG00000117640
46743022	4862491	MTFR2	113115	ENSG00000146410
5057535	1225201	MTG1	92170	ENSG00000148824
5145778	5145778	MTG2	26164	ENSG00000101181
4409511	2170344	MTHFD1	4522	ENSG00000100714
2890624	4761161	MTHFD1L	25902	ENSG00000120254
1653268	2423255	MTHFD2	10797	ENSG00000065911
669680	2800997	MTHFR	4524	ENSG00000177000
4796142	4796142	MTHFS	10588	ENSG00000261229
5350606	1885413	MTHFSD	64779	ENSG00000103248
4199214	2976835	MTIF2	4528	ENSG00000085760
41052736	3357491	MTIF3	219402	ENSG00000122033
2992569	3829664	MTM1	4534	ENSG00000171100
31817735	5083094	MTMR1	8776	ENSG00000063601
5350695	3236710	MTMR10	54893	ENSG00000277086
5350697	3236710	MTMR11	10903	ENSG00000014914
3681589	3681589	MTMR12	54545	ENSG00000150712
1950385	5091618	MTMR14	64419	ENSG00000163719
3215228	4193410	MTMR2	8898	ENSG00000087053
739002	2354904	MTMR3	8897	ENSG00000100330
1180644	3710129	MTMR4	9110	ENSG00000108389
1212822	1375854	MTMR6	9107	ENSG00000139505
10724559	10724559	MTMR7	9108	ENSG00000003987
1568197	2068280	MTMR8	55613	ENSG00000102043
1375854	10724559	MTMR9	66036	ENSG00000104643
671720	3047661	MTNR1A	4543	ENSG00000168412
3928720	5228967	MTNR1B	4544	ENSG00000134640
4018636	2068280	MTO1	25821	ENSG00000135297
5142994	5142994	MTOR	2475	ENSG00000198793
2781855	3144076	MTPAP	55149	ENSG00000107951
2694002	3513892	MTPN	136319	ENSG00000105887
4687627	2874122	MTR	4548	ENSG00000116984
2737782	2333986	MTRF1	9617	ENSG00000120662
2408962	2408962	MTRF1L	54516	ENSG00000112031
30821356	1377418	MTRNR2L1	100462977	ENSG00000256618
31558888	3017556	MTRR	4552	ENSG00000124275
2373832	4456964	MTSS1	9788	ENSG00000170873
5216570	14005522	MTTP	4547	ENSG00000138823
52124503	2186087	MTURN	222166	ENSG00000180354
507734	4284515	MTUS1	57509	ENSG00000129422
11388164	4906151	MTUS2	23281	ENSG00000132938
2396792	5205965	MTX1	4580	ENSG00000173171
2992825	2396792	MTX2	10651	ENSG00000128654
22805191	2068280	MTX3	345778	ENSG00000177034
14007084	5155720	MUC1	4582	ENSG00000185499
13660429	2556870	MUC12	10071	ENSG00000205277
795549	1144172	MUC13	56667	ENSG00000173702
3315027	4072866	MUC16	94025	ENSG00000181143
87338632	87338632	MUC20	200958	ENSG00000275501
16824161	4744903	MUC4	4585	ENSG00000278303
79587170	79587170	MUC5AC	4586	ENSG00000215182
14007099	14007099	MUC5B	727897	ENSG00000117983
9442384	9442384	MUC6	4588	ENSG00000277518
763142	4307889	MUC7	4589	ENSG00000171195
4198923	2607334	MUL1	79594	ENSG00000090432
21641112	2068280	MUM1	84939	ENSG00000160953
30698415	2068280	MUM1L1	139221	ENSG00000157502
39461053	2186087	MURC	347273	ENSG00000170681
5352488	5314002	MUS81	80198	ENSG00000172732
14669	17197631	MUSK	4593	ENSG00000030304
52156711	4279115	MUSTN1	389125	ENSG00000272573
47880	4750819	MUT	4594	ENSG00000146085
844606	5066750	MUTYH	4595	ENSG00000132781
2730557	4137152	MVB12A	93343	ENSG00000141971
50787087	486107	MVB12B	89853	ENSG00000196814
576668	4871405	MVD	4597	ENSG00000167508
1093598	799425	MVK	4598	ENSG00000110921
5123699	5123699	MVP	9961	ENSG00000013364
969889	16832224	MX1	4599	ENSG00000157601
3196334	3196334	MX2	4600	ENSG00000183486
3995515	2334209	MXD1	4084	ENSG00000059728
3977393	3971313	MXD3	83463	ENSG00000213347
3613441	1954208	MXD4	10608	ENSG00000123933
4695745	2334209	MXI1	4601	ENSG00000119950
9214123	2068280	MXRA5	25878	ENSG00000101825
25160429	1130054	MXRA7	439921	ENSG00000182534
32742836	2068280	MXRA8	54587	ENSG00000162576
25012360	783116	MYADM	91663	ENSG00000179820
1593552	2369971	MYB	4602	ENSG00000118513
4007328	5155720	MYBBP1A	10514	ENSG00000132382
1258059	4774660	MYBL1	4603	ENSG00000185697
374782	842303	MYBL2	4605	ENSG00000101057
22871965	2197417	MYBPC1	4604	ENSG00000196091
4615338	52025131	MYBPC2	4606	ENSG00000086967
2636887	4252341	MYBPC3	4607	ENSG00000134571
2008551	4615338	MYBPH	4608	ENSG00000133055
1368998	1719520	MYC	4609	ENSG00000136997
2556014	14005396	MYCBP	26292	ENSG00000214114
230776	1368998	MYCBP2	23077	ENSG00000005810
4217327	4217327	MYCBPAP	84073	ENSG00000136449
1767114	3995515	MYCL	4610	ENSG00000116990
1992355	3995515	MYCN	4613	ENSG00000134323
1186808	1856928	MYD88	4615	ENSG00000172936
4662291	2054502	MYDGF	56005	ENSG00000074842
51130236	1594998	MYEF2	50804	ENSG00000104177
2602916	2602916	MYEOV	26579	ENSG00000172927
3006172	2309550	MYEOV2	150678	ENSG00000172428
4623787	5207613	MYF5	4617	ENSG00000111049
3537350	4264365	MYF6	4618	ENSG00000111046
4077317	5162718	MYH1	4619	ENSG00000109061
2441196	2695738	MYH10	4628	ENSG00000133026
2367755	4056103	MYH11	4629	ENSG00000276480
1211397	4589935	MYH13	8735	ENSG00000006788
9378319	1960612	MYH14	79784	ENSG00000105357
31544038	2068280	MYH15	22989	ENSG00000144821
3151042	5359296	MYH2	4620	ENSG00000125414
9769188	4488603	MYH3	4621	ENSG00000109063
9442276	2495347	MYH4	4622	ENSG00000264424
4628395	2068280	MYH6	4624	ENSG00000197616
1980581	3088433	MYH7	4625	ENSG00000092054
16824378	16824378	MYH7B	57644	ENSG00000078814
5353068	5081339	MYH8	4626	ENSG00000133020
1947668	5255272	MYH9	4627	ENSG00000100345
747665	2659032	MYL1	4632	ENSG00000168530
27563271	2186087	MYL10	93408	ENSG00000106436
3643938	606258	MYL12A	10627	ENSG00000101608
617501	2728992	MYL12B	103910	ENSG00000118680
3153301	3644604	MYL2	4633	ENSG00000111245
1346054	3329408	MYL3	4634	ENSG00000160808
4399884	4399884	MYL4	4635	ENSG00000198336
3337744	961525	MYL5	4636	ENSG00000215375
2878257	1488501	MYL6	4637	ENSG00000092841
3970517	11934935	MYL6B	140465	ENSG00000196465
3435107	4628395	MYL7	58498	ENSG00000106631
1874285	1947668	MYL9	10398	ENSG00000101335
2728992	3001170	MYLIP	29116	ENSG00000007944
9443119	4456964	MYLK	4638	ENSG00000065534
4519452	5255272	MYLK2	85366	ENSG00000101306
9214295	4732923	MYLK3	91807	ENSG00000140795
31402263	4732923	MYLK4	340156	ENSG00000145949
1179513	1238963	MYLPF	29895	ENSG00000180209
4675010	4675010	MYNN	55892	ENSG00000085274
5353094	4264365	MYO10	4651	ENSG00000145555
9147687	4384063	MYO15A	51168	ENSG00000091536
2416667	4122724	MYO16	23026	ENSG00000041515
2452284	3174903	MYO18A	399687	ENSG00000196535
1266355	2886402	MYO18B	84700	ENSG00000133454
41997106	5083094	MYO19	80179	ENSG00000278259
1227276	1251335	MYO1A	4640	ENSG00000166866
1979637	2903175	MYO1B	4430	ENSG00000128641
9443126	4739027	MYO1C	4641	ENSG00000197879
1736046	1941659	MYO1D	4642	ENSG00000176658
4451817	2332407	MYO1E	4643	ENSG00000157483
2652928	2652928	MYO1F	4542	ENSG00000142347
13314112	2255804	MYO1G	64005	ENSG00000136286
3965030	1127312	MYO3A	53904	ENSG00000095777
13511345	4732923	MYO3B	140469	ENSG00000071909
11934935	4193410	MYO5A	4644	ENSG00000197535
3491414	5840461	MYO5B	4645	ENSG00000167306
3485184	961525	MYO5C	55930	ENSG00000128833
5353143	1581317	MYO6	4646	ENSG00000196586
9213829	4264365	MYO7A	4647	ENSG00000137474
53330800	53330800	MYO7B	4648	ENSG00000169994
9441855	1127312	MYO9A	4649	ENSG00000066933
1810439	2386483	MYO9B	4650	ENSG00000099331
3556167	3896458	MYOC	4653	ENSG00000034971
1757049	3653674	MYOCD	93649	ENSG00000141052
483984	1762735	MYOD1	4654	ENSG00000129152
4996046	481976	MYOF	26509	ENSG00000138119
802666	3095898	MYOG	4656	ENSG00000122180
5353168	17197631	MYOM1	8736	ENSG00000101605
9644847	5257001	MYOM2	9172	ENSG00000036448
24362093	629215	MYOM3	127294	ENSG00000142661
14007124	5272060	MYOT	9499	ENSG00000120729
1943889	4716466	MYOZ1	58529	ENSG00000177791
4965996	2778378	MYOZ2	51778	ENSG00000172399
9148590	4003138	MYOZ3	91977	ENSG00000164591
2792641	659945	MYPN	84665	ENSG00000138347
4511085	4511085	MYPOP	339344	ENSG00000176182
39359113	39359113	MYRF	745	ENSG00000124920
3637538	4859895	MYRIP	25924	ENSG00000170011
186544	1801038	MYSM1	114803	ENSG00000162601
927866	857930	MYT1	4661	ENSG00000196132
16824398	5309392	MYT1L	23040	ENSG00000186487
1127312	5134094	MYZAP	100820829	ENSG00000263155
2010890	485355	MZB1	51237	ENSG00000170476
308728	1703459	MZF1	7593	ENSG00000099326
1424027	2068280	MZT1	440145	ENSG00000204899
5316083	961525	MZT2A	653784	ENSG00000173272
5201832	5201832	MZT2B	80097	ENSG00000152082
1572038	3034498	N4BP1	9683	ENSG00000102921
4043555	4774660	N4BP2	55728	ENSG00000078177
1017019	1017019	N4BP2L2	10443	ENSG00000244754
3863734	3863734	N4BP3	23138	ENSG00000145911
700813	3154751	N6AMT1	29104	ENSG00000156239
2180245	9441877	NAA10	8260	ENSG00000102030
693990	1224937	NAA11	84779	ENSG00000156269
1224937	4494720	NAA15	80155	ENSG00000164134
4965595	4687717	NAA16	79612	ENSG00000172766
80220	3303645	NAA20	51126	ENSG00000173418
292023	5081339	NAA25	80018	ENSG00000111300
50336551	50336551	NAA30	122830	ENSG00000139977
3999954	2068280	NAA35	60560	ENSG00000135040
29264645	2068280	NAA38	84316	ENSG00000183011
25708596	2068280	NAA40	79829	ENSG00000110583
2553680	2981808	NAA50	80218	ENSG00000121579
50632993	2186087	NAAA	27163	ENSG00000138744
53162027	53162027	NAALADL2	254827	ENSG00000177694
3199685	4691983	NAB1	4664	ENSG00000138386
4538400	819961	NAB2	4665	ENSG00000166886
5157648	2138316	NABP1	64859	ENSG00000173559
684850	2482188	NABP2	79035	ENSG00000139579
2837036	4197396	NACA	4666	ENSG00000196531
47607633	5081339	NACA2	342538	ENSG00000253506
24166115	3997367	NACAD	23148	ENSG00000136274
2808019	4810370	NACC1	112939	ENSG00000160877
26162518	4384063	NACC2	138151	ENSG00000148411
4900257	4279115	NADK	65220	ENSG00000008130
5298782	4870721	NADK2	133686	ENSG00000152620
684752	3062050	NADSYN1	55191	ENSG00000172890
2428575	3670225	NAE1	8883	ENSG00000159593
3898871	4616280	NAF1	92345	ENSG00000145414
5224426	5224426	NAGA	4668	ENSG00000198951
1095593	1160340	NAGK	55577	ENSG00000124357
3272164	3272164	NAGLU	4669	ENSG00000108784
2796385	1719520	NAGPA	51172	ENSG00000103174
874748	5218754	NAGS	162417	ENSG00000161653
4084583	2482188	NAIF1	203245	ENSG00000171169
5295560	4412210	NAIP	4671	ENSG00000249437
3959832	3959832	NALCN	259232	ENSG00000102452
1724893	2599030	NAMPT	10135	ENSG00000105835
3973020	1238656	NANOG	79923	ENSG00000111704
4661950	4661950	NANOS1	340719	ENSG00000188613
3737792	3737792	NANP	140838	ENSG00000170191
2694493	5002301	NANS	54187	ENSG00000095380
3600472	2972109	NAP1L1	4673	ENSG00000187109
3997538	1926454	NAP1L2	4674	ENSG00000186462
42881460	5300290	NAP1L3	4675	ENSG00000186310
4185531	2229096	NAP1L4	4676	ENSG00000273562
4533387	11791409	NAP1L5	266812	ENSG00000177432
3868092	1444291	NAPA	8775	ENSG00000105402
4214829	4214829	NAPB	63908	ENSG00000125814
51102094	4122724	NAPEPLD	222236	ENSG00000161048
3672194	2530315	NAPG	8774	ENSG00000134265
43974445	2916546	NAPRT	93100	ENSG00000147813
3328630	2068280	NAPSA	9476	ENSG00000131400
1901957	3429103	NARF	26502	ENSG00000141562
48514681	2186087	NARFL	64428	ENSG00000103245
4999284	3921928	NARS	4677	ENSG00000134440
845754	3410334	NASP	4678	ENSG00000132780
4683154	2180245	NAT1	9	ENSG00000171428
14007140	3342392	NAT10	55226	ENSG00000135372
53218725	53218725	NAT14	57106	ENSG00000090971
32033699	4557976	NAT16	375607	ENSG00000167011
33986202	2180245	NAT2	10	ENSG00000156006
4516028	5194743	NAT6	24142	ENSG00000243477
4981969	4981969	NAT8	9027	ENSG00000144035
4335475	585351	NAT9	26151	ENSG00000109065
41617754	41617754	NATD1	256302	ENSG00000274180
1973071	1251604	NAV1	89796	ENSG00000134369
14007142	1251604	NAV2	89797	ENSG00000166833
14007149	1251604	NAV3	89795	ENSG00000067798
4115901	5071843	NBAS	51594	ENSG00000151779
2045327	948625	NBEA	26960	ENSG00000172915
11007327	2068280	NBEAL1	65065	ENSG00000144426
5354144	2068280	NBEAL2	23218	ENSG00000160796
1458824	1886948	NBN	4683	ENSG00000104320
61676008	2068280	NBPF10	100132406	ENSG00000271425
38903683	2068280	NBPF11	200030	ENSG00000263956
89620896	89620896	NBPF12	149013	ENSG00000268043
2126677	2126677	NBPF14	25832	ENSG00000270629
44047862	3925064	NBPF15	284565	ENSG00000266338
55656	799425	NBPF3	84224	ENSG00000142794
53166657	2068280	NBPF9	400818	ENSG00000269713
66848873	66848873	NBPF9	728841	ENSG00000269713
3921852	4523522	NBR1	4077	ENSG00000188554
249860	2255804	NCALD	83988	ENSG00000104490
5354181	1511105	NCAM1	4684	ENSG00000149294
2039655	1593552	NCAM2	4685	ENSG00000154654
1511105	5354181	NCAN	1463	ENSG00000130287
9650828	2710194	NCAPD2	9918	ENSG00000010292
5140681	5140681	NCAPD3	23310	ENSG00000151503
2000739	33166	NCAPG	64151	ENSG00000109805
534862	2572200	NCAPG2	54892	ENSG00000146918
314212	2000739	NCAPH	23397	ENSG00000121152
2117516	2670129	NCAPH2	29781	ENSG00000025770
4570210	1211564	NCBP1	4686	ENSG00000136937
3328681	233647	NCBP2	22916	ENSG00000114503
2062767	4157895	NCCRP1	342897	ENSG00000188505
3499195	3497107	NCDN	23154	ENSG00000020129
2528098	2925254	NCF1	653361	ENSG00000158517
4397833	3047661	NCF2	4688	ENSG00000116701
2099173	4465042	NCF4	4689	ENSG00000100365
4456845	1316445	NCK1	4690	ENSG00000158092
4765909	2135848	NCK2	8440	ENSG00000071051
4868023	966425	NCKAP1	10787	ENSG00000061676
4569234	5074778	NCKAP1L	3071	ENSG00000123338
5354001	4456845	NCKAP5	344148	ENSG00000176771
5336823	1251604	NCKAP5L	57701	ENSG00000167566
2098043	4959262	NCKIPSD	51517	ENSG00000213672
3509741	38167	NCL	4691	ENSG00000115053
2162695	3216539	NCLN	56926	ENSG00000125912
3390649	1253203	NCOA1	8648	ENSG00000084676
1653461	1297684	NCOA2	10499	ENSG00000140396
2296393	3030371	NCOA3	8202	ENSG00000124151
133535	508037	NCOA4	8031	ENSG00000266412
3457128	3672846	NCOA5	57727	ENSG00000124160
222284	3076419	NCOA6	23054	ENSG00000198646
502096	4523522	NCOA7	135112	ENSG00000111912
899063	1527003	NCOR1	9611	ENSG00000141027
10013539	2552256	NCOR2	9612	ENSG00000196498
1981787	2838125	NCR1	9437	ENSG00000277824
9148217	9148217	NCR2	9436	ENSG00000096264
1283796	53606118	NCR3	259197	ENSG00000223833
53606118	53606118	NCR3LG1	374383	ENSG00000188211
633442	2347958	NCS1	23413	ENSG00000107130
2867097	2186087	NCSTN	23385	ENSG00000162736
199746	3554608	NDC1	55706	ENSG00000058804
630730	541754	NDC80	10403	ENSG00000080986
5354468	857930	NDE1	54820	ENSG00000275911
1124639	1389515	NDEL1	81565	ENSG00000166579
1790901	3676710	NDFIP1	80762	ENSG00000131507
1549875	4465042	NDFIP2	54602	ENSG00000102471
860559	3509741	NDN	4692	ENSG00000182636
1562062	4896685	NDNL2	56160	ENSG00000282130
4557295	4587507	NDOR1	27158	ENSG00000188566
4282728	2186087	NDP	4693	ENSG00000124479
5176863	5204392	NDRG1	10397	ENSG00000104419
278641	4157895	NDRG2	57447	ENSG00000165795
2938816	4873283	NDRG3	57446	ENSG00000101079
49984709	49984709	NDST1	3340	ENSG00000070614
2822730	4102745	NDUFA1	4694	ENSG00000125356
867024	574047	NDUFA10	4705	ENSG00000281434
4648658	4648658	NDUFA11	126328	ENSG00000174886
1275656	2763012	NDUFA12	55967	ENSG00000184752
4809191	4199000	NDUFA13	51079	ENSG00000186010
1246549	3843349	NDUFA2	4695	ENSG00000131495
253577	2068280	NDUFA3	4696	ENSG00000276220
4232068	2333986	NDUFA4	4697	ENSG00000189043
1925521	2988715	NDUFA4L2	56901	ENSG00000185633
4135693	1954855	NDUFA5	4698	ENSG00000128609
3529080	74878	NDUFA6	4700	ENSG00000273397
1955935	3713468	NDUFA7	4701	ENSG00000267855
1295780	1368998	NDUFA8	4702	ENSG00000119421
1748118	9148596	NDUFA9	4704	ENSG00000139180
2329999	2070375	NDUFAB1	4706	ENSG00000004779
1488501	941878	NDUFAF1	51103	ENSG00000137806
4065657	303082	NDUFAF2	91942	ENSG00000164182
1943427	1943427	NDUFAF3	25915	ENSG00000178057
5252866	14005421	NDUFAF4	29078	ENSG00000123545
28153544	28153544	NDUFAF5	79133	ENSG00000101247
5066355	5066355	NDUFAF7	55471	ENSG00000003509
1954855	4135693	NDUFB1	4707	ENSG00000183648
1447403	4774675	NDUFB10	4716	ENSG00000140990
1358837	3056322	NDUFB11	54539	ENSG00000147123
1333654	4166863	NDUFB2	4708	ENSG00000090266
1102721	2659519	NDUFB3	4709	ENSG00000119013
3331518	2687131	NDUFB4	4710	ENSG00000065518
316681	2068280	NDUFB5	4711	ENSG00000136521
4236830	3643191	NDUFB6	4712	ENSG00000165264
941232	44811392	NDUFB7	4713	ENSG00000099795
2384434	176450	NDUFB8	4714	ENSG00000166136
4066781	2727921	NDUFB9	4715	ENSG00000147684
2390386	2390386	NDUFC2	4718	ENSG00000151366
4953160	4953160	NDUFS1	4719	ENSG00000023228
5277093	5088523	NDUFS2	4720	ENSG00000158864
1580631	5277093	NDUFS3	4722	ENSG00000213619
4134480	3638857	NDUFS4	4724	ENSG00000164258
3657338	3657338	NDUFS5	4725	ENSG00000168653
2375846	656326	NDUFS6	4726	ENSG00000145494
1622403	3130413	NDUFS7	374291	ENSG00000115286
4625567	4465042	NDUFS8	4728	ENSG00000110717
220640	799425	NDUFV1	4723	ENSG00000167792
598844	2623348	NDUFV2	4729	ENSG00000178127
5099656	2436210	NDUFV3	4731	ENSG00000160194
14007161	2778378	NEB	4703	ENSG00000183091
659945	2792641	NEBL	10529	ENSG00000078114
45204405	2186087	NECAB1	64168	ENSG00000123119
3414094	2709649	NECAB2	54550	ENSG00000103154
2326923	2089534	NECAB3	63941	ENSG00000125967
2001408	4581404	NECAP1	25977	ENSG00000089818
3092370	3653532	NECAP2	55707	ENSG00000157191
2891366	1007504	NEDD1	121441	ENSG00000139350
14007162	2791218	NEDD4	4734	ENSG00000069869
2271964	2613246	NEDD4L	23327	ENSG00000049759
3670225	2428575	NEDD8	4738	ENSG00000129559
468877	2419533	NEDD9	4739	ENSG00000111859
4282960	9148667	NEFH	4744	ENSG00000100285
4193410	436342	NEFL	4747	ENSG00000277586
9148667	4863907	NEFM	4741	ENSG00000104722
759152	4029890	NEGR1	257194	ENSG00000172260
2291741	33166	NEIL1	79661	ENSG00000140398
1305246	2068280	NEIL2	252969	ENSG00000154328
49546178	2068280	NEIL3	55247	ENSG00000109674
164361	3092166	NEK1	4750	ENSG00000137601
23161332	2068280	NEK10	152110	ENSG00000163491
1537777	780591	NEK11	79858	ENSG00000114670
780591	5062028	NEK2	4751	ENSG00000117650
1945228	4422080	NEK3	4752	ENSG00000136098
2715385	3883239	NEK6	10783	ENSG00000119408
405739	2715385	NEK7	140609	ENSG00000151414
3423900	4154210	NEK8	284086	ENSG00000160602
3209096	5091618	NEK9	91754	ENSG00000119638
631530	652168	NELFA	7469	ENSG00000185049
3875375	4871405	NELFB	25920	ENSG00000188986
652168	3213415	NELFCD	51497	ENSG00000101158
1023703	4446425	NELFE	7936	ENSG00000233801
3182922	5296490	NELL1	4745	ENSG00000165973
134997	4115704	NELL2	4753	ENSG00000184613
11795394	3293290	NEMF	9147	ENSG00000165525
2050655	2068280	NEMP1	23306	ENSG00000166881
45086354	45086354	NEMP2	100131211	ENSG00000189362
34634710	3519867	NENF	29937	ENSG00000117691
3693030	3699976	NEO1	4756	ENSG00000067141
2370580	4476322	NES	10763	ENSG00000132688
1980560	11793640	NET1	10276	ENSG00000173848
2736120	2736120	NETO1	81832	ENSG00000166342
5264500	2814092	NEU1	4758	ENSG00000223957
251232	4056103	NEU3	10825	ENSG00000162139
95769	4475099	NEU4	129807	ENSG00000277926
983955	1605335	NEURL1	9148	ENSG00000107954
1678850	4717503	NEURL2	140825	ENSG00000124257
31311462	31311462	NEURL3	93082	ENSG00000163121
5336854	644655	NEURL4	84461	ENSG00000215041
114765	629682	NEUROD1	4760	ENSG00000162992
1073676	525775	NEUROD2	4761	ENSG00000171532
27008017	1841928	NEUROD4	58158	ENSG00000123307
1159823	2068280	NEUROD6	63974	ENSG00000164600
2804748	4774660	NEUROG1	4762	ENSG00000181965
3887554	5253180	NEUROG2	63973	ENSG00000178403
5086617	3182922	NEXN	91624	ENSG00000162614
910546	506434	NF1	4763	ENSG00000196712
5114696	4582088	NF2	4771	ENSG00000186575
2036413	2036413	NFAM1	150372	ENSG00000235568
5049430	4154210	NFASC	23114	ENSG00000163531
3016516	3550890	NFAT5	10725	ENSG00000102908
2379744	5364446	NFATC1	4772	ENSG00000131196
4067620	2267087	NFATC2	4773	ENSG00000101096
1562885	4691983	NFATC2IP	84901	ENSG00000176953
5023131	994809	NFATC3	4775	ENSG00000072736
2483695	2889070	NFATC4	4776	ENSG00000100968
4983248	4774660	NFE2	4778	ENSG00000123405
132417	3252387	NFE2L1	4779	ENSG00000082641
1736180	2082462	NFE2L2	4780	ENSG00000116044
5269632	5269632	NFE2L3	9603	ENSG00000050344
544325	4454421	NFIA	4774	ENSG00000162599
3496544	11794641	NFIB	4781	ENSG00000147862
2353348	4732923	NFIC	4782	ENSG00000141905
3831942	2186833	NFIL3	4783	ENSG00000165030
5355329	4225513	NFIX	4784	ENSG00000008441
2681838	2694002	NFKB1	4790	ENSG00000109320
1225374	9147737	NFKB2	4791	ENSG00000077150
2963834	4601808	NFKBIA	4792	ENSG00000100906
2976835	961525	NFKBIB	4793	ENSG00000104825
642705	4264365	NFKBIE	4794	ENSG00000146232
384510	4136524	NFKBIL1	4795	ENSG00000235125
551490	3027803	NFKBIZ	64332	ENSG00000144802
439881	2681838	NFRKB	4798	ENSG00000170322
4255870	4255870	NFS1	9054	ENSG00000244005
2407881	4176171	NFU1	27247	ENSG00000169599
1586035	4601808	NFX1	4799	ENSG00000086102
31839247	3165856	NFXL1	152518	ENSG00000170448
5282369	1243987	NFYA	4800	ENSG00000001167
2602138	3095898	NFYB	4801	ENSG00000120837
3660000	5119748	NFYC	4802	ENSG00000066136
1198366	5138521	NGB	58157	ENSG00000165553
42585041	4691983	NGDN	25983	ENSG00000129460
5355444	5355444	NGEF	25791	ENSG00000066248
3771992	2153339	NGF	4803	ENSG00000134259
4896685	4997501	NGFR	4804	ENSG00000064300
4522253	4899455	NGFRAP1	27018	ENSG00000166681
1461814	2812442	NGLY1	55768	ENSG00000151092
1165491	4572002	NGRN	51335	ENSG00000182768
2250498	3780725	NHEJ1	79840	ENSG00000187736
5094534	3321411	NHLH1	4807	ENSG00000171786
2813479	1810929	NHLH2	4808	ENSG00000177551
2569417	3712222	NHLRC1	378884	ENSG00000187566
46155748	4653287	NHLRC2	374354	ENSG00000196865
